h5_num	sample	tx	weeks	celltype	subtype	n_cells	total_umis	prnp_umis	malat1_umis	rnaseh1_umis	subtype_fct	txc	prnp_rpm	total_umis_pseudocount	fit_resid	color	x	y	point_estimate	model
18	aso6_03wk_cb_63	aso6	3	neuron	PLI	24	328964	19	24800	3	PLI	aso6	57.75707980204521	328964	0.1297374247855931	#41B6C4	5	10	0.4483502831943965	3-aso6
18	aso6_03wk_cb_63	aso6	3	neuron	Purkinje	37	2021059	48	574900	12	Purkinje	aso6	23.74992516299623	2021059	0.2503333337651658	#41B6C4	2	13	0.44933113097275446	3-aso6
18	aso6_03wk_cb_63	aso6	3	neuron	UBC	15	494446	19	49683	5	UBC	aso6	38.426845398688634	494446	-0.3164175414323914	#41B6C4	6	9	0.3677858770461578	3-aso6
18	aso6_03wk_cb_63	aso6	3	other	endothelial stalk	17	70044	19	5287	0	endothelial stalk	aso6	271.25806635828906	70044	1.0340616067863366	#41B6C4	12	3	2.1494036980214926	3-aso6
18	aso6_03wk_cb_63	aso6	3	other	fibroblast	9	57303	7	5046	2	fibroblast	aso6	122.15765317697154	57303	0.18082780932089565	#41B6C4	13	2	0.9131985054795488	3-aso6
18	aso6_03wk_cb_63	aso6	3	other	pericyte	10	40271	2	6410	0	pericyte	aso6	49.663529587047755	40271	0.1563718121678156	#41B6C4	14	1	0.7894164342475581	3-aso6
19	aso6_03wk_cb_41	aso6	3	glia	astrocyte	192	1257300	146	137118	3	astrocyte	aso6	116.12184840531297	1257300	-0.1868506869373044	#41B6C4	8	7	0.38153559695616	3-aso6
19	aso6_03wk_cb_41	aso6	3	glia	Bergmann glia	271	2231256	176	317793	16	Bergmann glia	aso6	78.87933970821815	2231256	-0.08686446882725393	#41B6C4	7	8	0.4026692432035905	3-aso6
19	aso6_03wk_cb_41	aso6	3	glia	microglia	27	100945	1	4665	0	microglia	aso6	9.906384664916539	100945	-0.22496422293831456	#41B6C4	11	4	0.2056993235815206	3-aso6
19	aso6_03wk_cb_41	aso6	3	glia	oligodendrocyte	242	1711151	164	203488	35	oligodendrocyte	aso6	95.84192160715214	1711151	-0.0503234920418414	#41B6C4	9	6	0.3854089925976885	3-aso6
19	aso6_03wk_cb_41	aso6	3	glia	OPC	30	222053	11	17356	1	OPC	aso6	49.53772297604626	222053	0.198206599134537	#41B6C4	10	5	0.42009071768103173	3-aso6
19	aso6_03wk_cb_41	aso6	3	neuron	Golgi	49	1348207	32	172036	8	Golgi	aso6	23.73522760228956	1348207	-0.2481444223188779	#41B6C4	4	11	0.40248110460877223	3-aso6
19	aso6_03wk_cb_41	aso6	3	neuron	granule	5994	30188958	2891	1993911	182	granule	aso6	95.76349074386735	30188958	-0.025092065712226327	#41B6C4	1	14	0.6014041810735195	3-aso6
19	aso6_03wk_cb_41	aso6	3	neuron	MLI	559	7029957	285	573228	76	MLI	aso6	40.54078851406915	7029957	-0.030605654887498092	#41B6C4	3	12	0.29752398484936515	3-aso6
19	aso6_03wk_cb_41	aso6	3	neuron	PLI	35	417214	18	28948	4	PLI	aso6	43.14332692575034	417214	-0.15610984445833725	#41B6C4	5	10	0.3368802546601991	3-aso6
19	aso6_03wk_cb_41	aso6	3	neuron	Purkinje	54	2641081	52	701447	7	Purkinje	aso6	19.688907685905885	2641081	0.03653790132648943	#41B6C4	2	13	0.3628409808343193	3-aso6
19	aso6_03wk_cb_41	aso6	3	neuron	UBC	9	88753	8	5382	0	UBC	aso6	90.13779815893547	88753	0.6034784285846874	#41B6C4	6	9	0.9227855644662296	3-aso6
19	aso6_03wk_cb_41	aso6	3	other	endothelial stalk	44	160699	9	13099	1	endothelial stalk	aso6	56.00532672885332	160699	-0.5800372449598707	#41B6C4	12	3	0.4278817537603001	3-aso6
19	aso6_03wk_cb_41	aso6	3	other	fibroblast	24	127115	9	10962	1	fibroblast	aso6	70.80202965818353	127115	-0.31559748077653277	#41B6C4	13	2	0.5558664057669082	3-aso6
19	aso6_03wk_cb_41	aso6	3	other	pericyte	13	70536	5	8612	0	pericyte	aso6	70.88578881705796	70536	0.6505135408801923	#41B6C4	14	1	1.2939252546632065	3-aso6
20	aso6_03wk_cb_65	aso6	3	glia	astrocyte	111	678416	77	33059	8	astrocyte	aso6	113.49968161128275	678416	-0.2052125469712517	#41B6C4	8	7	0.37459382072709924	3-aso6
20	aso6_03wk_cb_65	aso6	3	glia	Bergmann glia	185	1513161	70	117541	17	Bergmann glia	aso6	46.2607746300625	1513161	-0.4644686787371304	#41B6C4	7	8	0.2760304756327642	3-aso6
20	aso6_03wk_cb_65	aso6	3	glia	microglia	12	40436	0	1097	3	microglia	aso6	0	40436	-1	#41B6C4	11	4	0.09476306571823959	3-aso6
20	aso6_03wk_cb_65	aso6	3	glia	oligodendrocyte	77	543784	35	36855	12	oligodendrocyte	aso6	64.36379150545069	543784	-0.3622333553954752	#41B6C4	9	6	0.28213769319397286	3-aso6
20	aso6_03wk_cb_65	aso6	3	glia	OPC	13	116212	1	4940	4	OPC	aso6	8.60496334285616	116212	-0.7918652040646549	#41B6C4	10	5	0.15608471102102534	3-aso6
20	aso6_03wk_cb_65	aso6	3	neuron	Golgi	25	510411	18	30248	2	Golgi	aso6	35.265697643663636	510411	0.117103737890713	#41B6C4	4	11	0.5799235653024376	3-aso6
20	aso6_03wk_cb_65	aso6	3	neuron	granule	3738	17684848	1038	710014	141	granule	aso6	58.69431278120117	17684848	-0.4024700772342527	#41B6C4	1	14	0.41235688958603967	3-aso6
20	aso6_03wk_cb_65	aso6	3	neuron	MLI	289	3933457	97	184459	47	MLI	aso6	24.660241614437375	3933457	-0.4103346371310101	#41B6C4	3	12	0.20352032170087736	3-aso6
20	aso6_03wk_cb_65	aso6	3	neuron	PLI	22	306940	12	11846	2	PLI	aso6	39.09558871440672	306940	-0.23528423067666027	#41B6C4	5	10	0.3112365249699459	3-aso6
20	aso6_03wk_cb_65	aso6	3	neuron	Purkinje	37	1769978	15	272816	17	Purkinje	aso6	8.474681606212055	1769978	-0.5538437770825948	#41B6C4	2	13	0.20105590235273127	3-aso6
20	aso6_03wk_cb_65	aso6	3	other	endothelial stalk	18	74298	3	4357	3	endothelial stalk	aso6	40.37793749495276	74298	-0.6972211240670736	#41B6C4	12	3	0.3805672877626766	3-aso6
20	aso6_03wk_cb_65	aso6	3	other	fibroblast	13	64819	5	5163	0	fibroblast	aso6	77.13787623999136	64819	-0.25435249411531324	#41B6C4	13	2	0.5909745622744182	3-aso6
20	aso6_03wk_cb_65	aso6	3	other	pericyte	7	21607	0	3109	0	pericyte	aso6	0	21607	-1	#41B6C4	14	1	0.24837064568387007	3-aso6
1	pbs0_12wk_cb_a2	pbs0	12	glia	astrocyte	234	1149082	436	160728	11	astrocyte	_ctl	379.43332155581584	1149082	0.043085562981561125	#A9A9A9	8	7	1.0440272211109167	12-aso6
1	pbs0_12wk_cb_a2	pbs0	12	glia	Bergmann glia	534	2977366	659	523981	41	Bergmann glia	_ctl	221.33657736401906	2977366	-0.041320437735342615	#A9A9A9	7	8	0.9595216137476112	12-aso6
1	pbs0_12wk_cb_a2	pbs0	12	glia	microglia	18	46763	4	3453	3	microglia	_ctl	85.53771143853047	46763	0.01873497026679282	#A9A9A9	11	4	1.0189115709678698	12-aso6
1	pbs0_12wk_cb_a2	pbs0	12	glia	oligodendrocyte	137	635931	184	102525	13	oligodendrocyte	_ctl	289.33956671399886	635931	0.005946101387175769	#A9A9A9	9	6	1.0059638145386907	12-aso6
1	pbs0_12wk_cb_a2	pbs0	12	glia	OPC	21	122025	17	14920	2	OPC	_ctl	139.31571399303422	122025	-0.12200847383294823	#A9A9A9	10	5	0.8851408679349974	12-aso6
1	pbs0_12wk_cb_a2	pbs0	12	neuron	Golgi	93	1403880	92	219998	17	Golgi	_ctl	65.53266660968174	1403880	-0.09170013819844908	#A9A9A9	4	11	0.912378696049461	12-aso6
1	pbs0_12wk_cb_a2	pbs0	12	neuron	granule	5419	17921925	3145	1750982	174	granule	_ctl	175.483381388997	17921925	-0.052059428041069694	#A9A9A9	1	14	0.9492724517643376	12-aso6
1	pbs0_12wk_cb_a2	pbs0	12	neuron	MLI	430	3542550	521	419857	53	MLI	_ctl	147.06920156384524	3542550	-0.03606080871337544	#A9A9A9	3	12	0.964581636731445	12-aso6
1	pbs0_12wk_cb_a2	pbs0	12	neuron	PLI	13	111298	13	12514	2	PLI	_ctl	116.80353645168826	111298	-0.0025023163554572145	#A9A9A9	5	10	0.997500811828335	12-aso6
1	pbs0_12wk_cb_a2	pbs0	12	neuron	Purkinje	273	8919279	359	3215329	75	Purkinje	_ctl	40.24989015367722	8919279	-0.0472929460432066	#A9A9A9	2	13	0.9538079423970188	12-aso6
1	pbs0_12wk_cb_a2	pbs0	12	neuron	UBC	3	21137	8	1788	0	UBC	_ctl	378.4832284619388	21137	1.3485400331191666	#A9A9A9	6	9	3.851797926234547	12-aso6
1	pbs0_12wk_cb_a2	pbs0	12	other	endothelial stalk	116	712019	115	57206	12	endothelial stalk	_ctl	161.51254390683394	712019	-0.09775434533342058	#A9A9A9	12	3	0.9068716536467324	12-aso6
1	pbs0_12wk_cb_a2	pbs0	12	other	fibroblast	80	384952	46	57829	5	fibroblast	_ctl	119.49541761050729	384952	-0.013468157969336385	#A9A9A9	13	2	0.9866221318697389	12-aso6
1	pbs0_12wk_cb_a2	pbs0	12	other	pericyte	28	89745	3	17551	0	pericyte	_ctl	33.42804613070366	89745	-0.4335922468893585	#A9A9A9	14	1	0.6481764975920569	12-aso6
2	pbs0_12wk_cb_a4	pbs0	12	glia	astrocyte	154	864121	349	114929	13	astrocyte	_ctl	403.8786234798136	864121	0.1102872030881664	#A9A9A9	8	7	1.1165987150108083	12-aso6
2	pbs0_12wk_cb_a4	pbs0	12	glia	Bergmann glia	218	1289523	350	225932	12	Bergmann glia	_ctl	271.4181910675498	1289523	0.17559906140304743	#A9A9A9	7	8	1.1919600600389308	12-aso6
2	pbs0_12wk_cb_a4	pbs0	12	glia	microglia	13	42274	5	4422	0	microglia	_ctl	118.27600889435587	42274	0.40864075479567724	#A9A9A9	11	4	1.504771041592929	12-aso6
